Developer,Publisher,IP,Date,Gap,PlayerType,PriceMax,PriceMin,Rawg,Chinese,French,Spanish,Japanese,Korean,Russian,Turkish,Portuguese,Polish,Action,ActionAdventure,Role-Playing,Strategy,Adventure,First-Person,Fighting,Puzzle,Arcade,Sci-Fi,Open-world,Survival,PC,PS4,XBOX,NS,Youtube,Twitch,MCUserScore,MCCriticScore,MCUserRatings,MCMediaRatings,SteamCCU,SteamComments,SteamFollowers,Douban,Google Trends,IsFamous
1,5,0,42615,667,0,15,10,582,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,310703543.4,49300015,27751235,0,7137,28920,8,75,48,42,85,1366,23245,15,0.04,0
5,5,1,42453,829,0,20,19.99,554,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,258648056.9,0,0,0,4569,32445,7.8,80,109,29,59,2204,39303,836,0.1,1
2,3,0,42878,404,0,35,34.99,96,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,417821663.5,0,34586342,0,1911,1696,7.1,73,20,11,864,2703,67891,3,0.05,1
6,6,0,41548,404,0,9,2,585,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91654894.26,0,0,0,1196,18,5.7,47,33,5,67,804,1701,,0.09,0
2,2,1,42153,1129,0,14.99,7,174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,183834733.6,0,0,0,794,3289,8.7,75,34,4,313,1171,20424,11,0.01,0
2,2,0,42076,1206,0,9.99,1,466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168344299.6,0,0,0,5626,2809,5.4,55,20,5,24,945,4097,,0.16,1
2,2,0,42187,1095,0,20,5,462,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,191111031.3,0,0,0,636,1529,7.6,71,74,17,77,1382,15164,3,0.1,0
2,0,0,41771,1511,0,10,2,303,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118598917.2,8145731,5816519,0,675,116,6.8,72,86,60,16,644,2081,,0.02,0
9,9,0,42656,1074,1,35,8.74,77,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,325426744.1,51299216,0,0,7508,738,7.2,66,49,40,27,342,3898,,0.07,1
3,3,3,43018,712,1,30,15,32,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,488820716.8,68950698,0,0,2114,3309,7,71,37,12,295,3814,31282,17,0.01,1
3,3,3,42450,832,0,14.99,7,213,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257769540.2,0,0,0,1103,2730,6.1,50,15,4,63,2683,25220,14,0.01,1
0,0,0,42391,891,0,20,1,417,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,241074032.1,0,0,0,2637,3001,5.7,62,9,9,20,774,1979,3,0.01,0
2,2,0,43004,278,0,20,10,264,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,481220065.7,68268044,0,0,24294,107040,7.8,79,136,47,90,2871,74182,70,,1
0,2,0,42706,576,0,13,3,318,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,344308604.3,0,0,0,17525,18223,5.6,67,9,8,27,1997,17882,13,0.14,0
5,5,0,42040,1242,0,10,2.99,108,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,161547795.9,0,0,0,9399,103,1.7,47,228,20,117,1907,16151,47,0.4,0
2,2,0,41824,1458,0,9.99,1,310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126064806.5,0,0,0,108,8,6,66,4,4,18,258,489,,0,0
3,3,0,42122,1160,0,30,9,61,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177437339.1,25260842,0,0,1289,585,7.1,58,89,22,13,120,3980,6,0.07,1
2,3,0,43217,65,1,12,6,448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,610451948.6,0,0,0,2784,33485,7,73,29,11,1321,4127,17883,24,0.28,1
7,7,8,43152,3,1,30,10,214,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,567779519.9,75484672,41707328,0,82851,44890,1.9,62,1441,100,153,3639,36066,6,0.97,1
6,5,0,42340,942,0,29.99,2,384,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,227499183.3,0,0,0,1321,651,6.8,69,36,26,544,917,16257,3,0.06,0
1,1,0,42418,864,0,20,2,667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,248578625,0,0,0,1225,32223,7.2,83,64,20,166,5269,17126,17,0.07,0
0,7,5,42389,893,0,12,10,377,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,240527047.6,0,0,0,8594,7143,7.9,79,184,52,1216,3906,98630,55,0.13,1
6,1,0,41919,1363,0,15,4,453,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140615577.5,15362359,9662891,0,11466,6901,7.5,74,88,39,42,627,4961,3,0.11,1
2,2,0,42039,1243,0,20,2,386,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,161362892,0,0,0,2970,200,7.7,77,72,26,333,1365,15149,,0.13,0
3,3,0,41305,1243,0,20,2.49,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,69104518.31,0,0,0,183,108,6.7,70,18,12,10,166,596,0,0.16,0
2,2,0,42647,152,1,20,4,515,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,322137406.4,50860367,0,0,10526,10037,7.1,71,97,45,1474,5151,82934,56,0.23,1
6,6,4,42801,929,0,60,36,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383185242.9,58369561,0,0,1460,886,7.1,78,50,33,85,487,25583,27,0.01,1
1,3,0,43321,561,0,30,27,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,685342996.1,0,0,23177145,1576,22092,7,,1,0,138,196,5024,8,0.02,1
1,5,0,43251,260,0,20,13,612,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634008070.2,0,0,0,3555,5974,7.5,71,24,17,940,3686,17052,141,0.14,0
3,3,0,42797,184,0,20,14,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254765,13751,3629,7.9,81,388,54,0,0,0,3,0.13,1
4,4,1,43046,42,0,30,18,213,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,504376347.5,70316006,38952494,11147270,13753,45824,8.3,82,94,62,739,3260,58584,92,0.16,1
3,6,0,43573,7,0,10,10.04,510,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,906117891.2,96013053,0,34200885,24524,47798,8.9,83,300,64,1520,14884,5382,449,0.23,1
3,3,0,42675,167,0,25,14.99,1078,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,332479278.1,52225675,29310575,0,12648,124483,7.6,88,477,96,88,4381,44728,138,0.25,1
4,4,0,43186,30,0,20,13,246,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589722616.5,77142546,42590954,17271570,34403,45622,8.1,71,14,5,3586,14370,93575,8,0.24,1
6,7,8,43438,292,0,60,20,69,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89430318,0,0,1968,2259,6.2,73,43,26,0,0,0,38,0,1
2,2,0,42928,355,0,15,9,246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441935452.1,64562208,0,5985360,9919,137276,7.9,84,90,29,163,1655,18167,53,0.12,1
4,4,0,42395,9,0,40,15.99,2842,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,242171657.9,38572595,22033655,0,42668,88107,7.1,87,1177,113,445,8499,116285,89,1.612903226,1
6,5,4,41782,12,1,40,20,1811,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,120111949.6,8682102,0,0,52758,9216,7.1,76,520,68,2357,11120,48131,437,1.19047619,1
5,5,0,43728,14,0,20,15,96,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1075057329,0,0,40981360,12709,31186,7.6,81,172,55,,,3870,244,1.041666667,1
6,6,0,41954,1328,0,15,4,372,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146380786.5,0,0,0,2354,2384,6.3,69,26,10,25,1117,2529,0,0.03,0
1,1,0,41908,1374,0,15,4,349,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,138850017.4,14825988,0,0,16315,11199,7.1,74,115,31,16,2101,13210,288,0.14,1
4,4,1,42938,90,2,40,10,140,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,446919201.1,65049818,36145682,0,5573,40189,6.4,72,22,12,7777,4114,80430,474,0.13,0
9,9,0,43389,7,1,60,20.99,75,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,739099321.4,87041029,47866721,26151805,16091,7192,7.8,78,236,94,82,86,2924,21,0.12,1
0,0,0,41829,1453,0,10,2,357,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,126792442,10973869,7323881,0,564,210,7.1,82,78,40,939,1038,5352,19,0.02,1
0,0,0,42292,990,0,15,4,488,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215408166.1,0,0,0,914,161,8,81,215,17,156,2346,33790,8,0.06,1
6,6,0,42843,439,0,15,14.99,1234,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,401713585.2,60417523,0,0,3207,16541,7.5,77,101,40,62,1488,9639,3,0.07,0
7,7,0,43004,726,0,60,24,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,481220065.7,68268044,0,0,4315,15029,7,66,48,39,60,383,13729,26,0.08,1
5,10,0,43032,698,0,20,4,456,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69633352,0,0,15481,24734,6.6,66,114,45,0,0,0,18,0.21,1
1,1,0,42110,1172,0,4.99,0.49,346,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175019903.3,0,0,0,671,600,3.6,39,7,4,510,635,2068,,0.03,0
4,4,0,41775,1507,0,25,3,436,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,119146938.9,0,0,0,539,489,6.3,73,74,13,344,999,3187,32,0.04,0
6,6,0,41582,1507,0,5,1,508,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,95336504.9,0,0,0,690,18069,6.9,65,42,19,131,1253,2056,11,0.06,0
1,1,0,41589,1700,0,9,1.34,625,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,96112265.13,0,0,0,200,1281,7.6,73,24,7,425,497,1213,20,0.1,0
1,1,0,42103,1179,0,9.99,2,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173624657.7,0,0,0,531,9921,6.6,70,10,4,39,1149,7102,75,0.02,1
4,4,0,42892,838,0,40,7,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,424440508,62806812,0,0,730,24,6,58,24,14,16,114,1578,3,0.03,0
8,7,7,42878,404,0,50,24.99,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,417821663.5,62124158,0,0,1666,287,6.9,74,17,31,27,265,3168,90,0.03,1
1,1,0,43076,206,0,19.99,19.99,274,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521581042,0,0,0,1179,5131,8.3,90,12,4,436,2400,26264,81,0.17,0
2,0,0,41837,1445,1,20,19.99,165,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,127965221.5,11363957,7531793,0,47,131,7.7,69,21,16,23,865,10402,3,0.02,0
1,1,0,41864,1418,0,20,2,572,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,132002312.4,12680504,8233496,0,31515,189,8.5,69,100,31,91,2241,21871,9,,1
0,0,0,41744,2028,0,10,3,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6829184,0,0,1091,9,3.2,37,29,5,0,0,0,,0.01,0
4,4,0,43305,425,0,30,13.49,25,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673261946.7,82945105,45683645,0,13469,3945,6.7,65,22,17,1933,3203,23794,3,0.08,0
2,2,0,42956,326,0,25,12,150,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456029003.9,65927516,0,0,1174,31721,7.7,89,218,54,52,690,4680,3,0.04,1
1,6,0,42661,621,0,10,2,528,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,327268342,0,0,0,9454,4719,6.4,71,21,11,81,3792,9509,17,0.03,0
2,2,3,42048,1234,0,20,4,250,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163034515.1,0,0,0,4239,4172,3.3,48,54,10,28,1429,8467,8,0.07,0
6,6,0,41487,1234,0,27,5,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85395451.77,0,0,0,2506,1729,7.6,62,13,7,131,1626,25049,3,0.1,0
0,0,0,42115,1167,0,15,4,256,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176023223.3,0,0,0,23811,14615,5.5,72,30,17,74,1128,18143,5,,0
2,2,0,43133,149,1,10,4,540,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,555867561.9,0,41213537,0,30189,39122,6.1,69,7,7,748,2359,21125,12,0.06,0
6,5,4,42949,333,0,40,23.99,182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,452464898.2,65586189,0,0,3387,5040,8.6,80,177,26,444,2476,41624,209,0.03,1
1,7,0,41739,1543,0,20,5,158,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114302702.8,0,0,0,1412,1120,7.1,73,85,22,99,682,5546,3,0.05,0
1,1,0,42185,1097,0,13,3,426,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,190675315.8,28332785,0,0,17364,850,7.7,71,47,43,40,1083,8290,19,,0
1,1,3,42241,1041,0,9.99,5,326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203250965.3,0,0,0,912,413,6,72,7,5,558,2116,9382,397,0.04,1
1,1,0,41971,1311,0,10,1.49,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149263922.4,17897931,0,0,1622,3201,2,26,51,4,4,70,874,,0.63,0
1,1,0,42507,775,0,13,1.94,177,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44033827,0,0,461,6326,6.8,77,11,15,432,1819,14579,42,0,0
4,10,4,42418,90,0,20,8,671,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248578625,0,0,0,2154,31575,8.5,82,138,10,3374,7804,57219,2071,0.03,1
6,6,0,43077,205,0,59.99,12,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522164319.6,71827597,0,0,1732,691,7.6,75,42,16,298,694,12715,81,0.02,1
3,3,1,42208,1074,0,15,7,116,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,195745316.2,0,0,0,4618,1198,7.3,72,31,9,83,1248,22434,48,0.21,0
1,1,0,41478,1074,0,16,8,404,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,84508097,0,0,0,378,680,8.1,67,38,4,11,1044,3889,10,0.04,0
7,7,0,41318,1804,0,20,5,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70159449.28,0,0,0,1652,126,5.4,45,148,28,10,394,884,0,0.41,0
2,2,0,41747,1535,0,20,5,168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,115362247.2,0,0,0,1635,282,6.9,72,40,9,15,433,8958,,0.06,0
1,1,0,42852,430,0,30,11.99,132,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,405796614.8,0,0,0,3401,4542,8,74,101,33,398,2160,33983,7,0.09,1
1,1,0,41288,430,0,15,10,262,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,67748402.64,0,0,0,233,5,6.8,55,16,13,18,809,3509,,0.07,0
1,1,10,42955,327,0,15,7,875,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,455518167.9,65878755,36587495,7166475,13273,26352,7.4,79,110,14,205,2934,26187,480,0,1
0,0,0,42303,979,0,10,4.99,278,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,218122186,0,0,0,5635,126,7.9,85,59,10,57,998,34586,6,0.04,0
1,1,0,41458,979,0,4,2,295,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82568399.72,0,0,0,,605,4.2,41,265,21,14,1030,1718,,,1
1,1,0,42627,655,0,20,19.99,412,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,314943894.6,0,0,0,82738,31570,6.7,75,47,34,35,1769,22727,36,0.05,0
1,3,0,42103,1179,0,30,29.99,87,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,173624657.7,0,0,0,2905,66,5.4,70,103,17,46,1772,18936,6,0.22,0
4,4,2,42878,852,0,50,7.5,19,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,62124158,0,0,851,660,7.2,68,39,22,0,0,0,94,0.01,1
1,1,0,42209,1073,0,13,1.29,100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,195968719.9,29503049,0,0,48,,3.7,57,6,10,13,195,1877,,0,0
1,1,0,41361,1073,0,3,1,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73762418.12,0,0,0,2994,873,6.4,73,21,8,6,499,460,,0.01,0
0,2,0,42198,1084,0,9,1.79,195,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193524951.1,0,0,0,,1291,5.8,59,18,10,6,947,20000,,,0
1,1,0,42655,627,0,10,4,556,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,325059644.1,51250455,0,0,789,7750,6.9,81,18,5,67,923,11992,3,0.04,0
1,6,0,42822,460,0,20,19.99,369,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,392342325,59393542,0,1348390,52302,7271,8.1,71,104,40,177,2246,28017,3,0.28,1
2,2,0,41767,1515,0,20,5,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118053364.1,0,0,0,138381,9457,7.4,64,17,7,7,1095,2141,,0.34,0
0,3,0,41718,1564,0,20,5,190,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,111566529.8,0,0,0,509,101725,7.7,72,36,17,21,705,5101,3,0.04,0
1,6,0,43214,68,0,20,4,165,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,608415099.5,78507854,0,0,12649,25631,6.5,74,48,57,51,1305,24649,21,0.05,1
1,1,0,43223,59,0,16.99,11.99,151,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,614545698.6,0,0,0,2587,25847,7.9,72,7,5,511,1281,58020,6,0.01,0
5,6,0,42093,1189,0,10,2,267,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,171650326,0,0,0,585,69,6.2,69,11,8,17,484,2398,3,0.01,0
1,1,0,41704,1578,0,6,5.99,466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,109778156.1,0,0,0,3379,13272,7.1,87,145,8,8,1029,9126,666,0.18,1
1,5,0,42538,744,0,20,19.99,338,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,284794683.7,0,0,0,4255,158,5.4,75,13,11,49,779,3906,0,0.02,0
0,0,0,42213,1069,0,20,5,230,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,196864834.2,29698093,0,0,341,245,7.1,62,16,10,8,606,1027,5,0.09,0
3,3,0,41782,1500,0,59.99,14.99,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120111949.6,0,0,0,1040,2450,7.9,81,97,6,100,1246,24387,3,0.05,0
1,3,0,42992,290,1,30,29.99,135,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,474797426.9,0,0,0,1772,542,6.5,74,12,16,355,1801,47629,59,0.03,0
0,6,0,42270,1012,0,13,3,398,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210078962.1,0,0,0,305,699,7.6,60,14,10,6,434,3254,3,0.01,0
0,0,0,42359,923,0,15,14.99,590,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232466652.8,0,0,0,1043,682,7.3,77,24,15,29,1457,8603,8,0.03,0
1,1,0,41955,1327,0,20,2,324,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,146548862.6,17117755,0,0,2137,2920,6.7,60,64,32,31,918,5282,0,0.02,1
1,1,0,42135,1147,0,10,2,280,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180093128.5,25894735,0,0,3231,122,5.9,57,190,44,9,1126,13268,11,0.45,0
4,4,2,42983,747,0,50,7.5,12,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67244063,0,0,653,367,7.8,75,27,22,0,0,0,,0.01,1
9,9,0,42110,1172,0,15,3,306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175019903.3,0,0,0,2227,165,6.2,66,33,9,17,699,5082,61,0.07,1
3,3,0,43444,35,1,20,15,186,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,785580065,0,0,28557780,,26539,8.3,88,135,19,347,6722,26772,3,,0
0,0,0,42292,990,0,15,14.99,438,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,215408166.1,0,0,0,15731,3509,7.2,78,19,20,30,551,4476,25,0.02,0
1,6,0,41537,990,0,5,4.99,332,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,90493869.18,0,0,0,756,760,7.1,65,78,4,187,1857,2624,9,0.04,1
0,6,0,41899,1383,0,10,1,424,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,137421630.5,0,0,0,217,12,7.6,68,16,8,14,378,1521,,0.02,0
1,1,0,42200,1082,0,9.99,2,412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193967042,0,0,0,451,1911,8.8,80,32,6,13,968,4017,3,0.01,0
7,7,3,43256,474,0,60,33,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,637546444.8,80555816,0,0,391,1382,4.8,70,9,12,3912,386,6078,50,0,1
1,1,1,42240,1042,0,20,19.99,101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203019435.3,0,0,0,665,1560,7.6,80,29,8,54,1234,17076,222,0.01,1
6,6,0,43075,207,0,15,1,244,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520998402.4,0,0,0,7068,11637,7.1,81,14,13,186,700,6050,245,0.08,1
1,1,0,42571,711,0,13,1,527,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,295628563.7,0,0,0,11582,14806,7.8,81,36,21,118,1552,14911,14,0.06,0
3,3,3,42451,831,1,20,19.99,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258062054,0,0,0,1099,80,3.3,92,231,8,62,628,2211,2,0.01,0
1,1,0,41544,831,0,20,19.99,108,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,91231025.44,0,0,0,935,404,6.8,66,82,17,62,380,1753,0,0.11,0
1,1,0,41418,1738,0,9,8.99,280,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78818897.42,0,0,0,889,247,7.7,77,37,8,3,617,2781,26,0.05,1
2,1,0,41543,1864,0,5,1,462,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91125358.53,0,0,0,183,96,8,84,43,5,7,330,1434,9,0,1
0,1,0,42440,842,0,20,19.99,69,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,254862202.4,40766840,23203160,0,1617,4737,4.7,40,150,28,5,280,4017,7,0.03,0
1,5,0,42755,527,0,40,30,71,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363852036.8,0,0,0,12030,2538,5.2,62,36,20,32,2264,34993,21,0.18,1
4,4,0,42507,775,0,17,4,349,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274972079.5,44033827,0,0,1756,16418,6.7,53,52,46,18,856,19447,11,0.07,1
2,2,0,42306,976,0,13,1,1086,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,218868166.2,0,0,0,358,312,8.6,76,58,11,172,1239,18004,6,0.01,0
3,3,0,41950,1332,0,20,1,931,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,145710367.7,0,0,0,22415,2845,6.9,66,137,18,17,7424,15460,302,0.07,0
3,3,1,43018,712,0,30,10,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,488820716.8,68950698,0,9922410,502,1053,6.8,77,12,21,6,156,1691,22,0,1
1,1,0,42613,669,0,20,8,411,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310002274.6,0,0,0,351,4661,7.3,70,10,7,16,488,6734,0,0.01,0
2,6,0,42793,489,0,10,2,672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,379752163.6,0,0,0,2774,37433,7.1,81,61,21,44,2866,8137,51,0.14,1
1,1,0,42159,1123,0,4.99,2,197,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185098769.6,0,0,0,1742,1308,7,71,15,5,30,825,3504,25,0.1,0
0,7,0,41961,1321,0,10,9.99,303,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147561294.8,17410321,0,0,428,335,7.4,75,51,23,7,519,1961,2,0.02,1
